649	51.501919	-106.270340
650	51.501919	-106.270340
651	51.502831	-106.269409
652	51.502941	-106.265808
653	51.922630	-109.141518
654	51.920216	-109.136498
655	51.922630	-109.141518
656	51.921059	-109.139374
657	51.919849	-109.136002
658	51.917347	-109.142159
659	51.919060	-109.136902
660	51.919800	-109.135429
661	51.922630	-109.141518
662	51.919060	-109.136902
663	51.920216	-109.136498
664	51.919216	-109.136604
665	51.922630	-109.141518
666	\N	\N
667	51.474529	-109.178757
668	51.472832	-109.161560
669	51.467167	-109.154488
670	51.466663	-109.156204
671	51.474464	-109.160812
672	51.475346	-109.157455
673	51.474609	-109.156059
674	51.471890	-109.153610
675	51.475075	-109.150353
676	51.474529	-109.178757
677	51.471073	-109.152847
678	51.471043	-109.160019
679	51.467968	-109.153854
680	\N	\N
681	51.475346	-109.153442
682	51.475411	-109.145157
683	51.466282	-109.154556
684	51.475346	-109.159157
685	51.475346	-109.159157
686	51.475346	-109.145706
687	51.469811	-109.157761
688	51.466663	-109.153252
689	51.469170	-109.161903
690	51.475601	-109.149071
691	51.471302	-109.159874
692	51.474464	-109.158707
693	51.471073	-109.152847
694	51.460411	-109.168152
695	\N	\N
696	50.830025	-108.041802
697	\N	\N
698	50.831989	-108.043205
699	50.832909	-108.038727
700	50.834278	-108.039581
701	50.833569	-108.036118
702	52.199181	-108.450630
703	52.200680	-108.452019
704	52.200680	-108.452019
705	51.231880	-106.598732
706	50.984139	-107.137123
707	50.984901	-107.131653
708	50.984901	-107.131653
709	50.984940	-107.134308
710	50.984940	-107.134308
711	52.081360	-109.393127
712	52.080063	-109.391701
713	52.082970	-109.393982
714	52.080715	-109.390503
715	52.078289	-109.384872
716	52.080223	-109.392365
717	\N	\N
718	52.335789	-109.935913
719	52.335789	-109.935913
720	\N	\N
721	52.330650	-109.942223
722	52.329472	-109.940102
723	\N	\N
724	52.330620	-109.942223
725	\N	\N
726	52.335560	-109.945427
727	\N	\N
728	51.327900	-107.087997
729	\N	\N
730	51.327278	-107.085671
731	51.874199	-109.615997
732	\N	\N
733	\N	\N
734	51.480728	-109.781464
735	54.130146	-108.444824
736	\N	\N
737	51.487282	-107.521973
738	51.482956	-107.056389
739	51.487312	-107.054138
